@relation steam_transactions

@attribute steamid string
@attribute apps string

@data
"7.656119908891805e+16","{2698780}"
"7.656119908892555e+16","{305620}"
"7.656119908896723e+16","{324800}"
"7.6561199088976e+16","{312520}"
"7.65611990890015e+16","{238460}"
"7.656119908900269e+16","{337340}"
"7.65611990890071e+16","{289440}"
"7.656119908914144e+16","{107410}"
"7.65611990891535e+16","{4500}"
"7.656119908916803e+16","{313390}"
"7.656119908922232e+16","{331750}"
"7.656119908926379e+16","{2909110}"
"7.656119908942765e+16","{285900}"
"7.656119908961443e+16","{261550}"
"7.656119908961933e+16","{2789130}"
"7.65611990896476e+16","{2864110}"
"7.656119908970962e+16","{2928520}"
"7.656119908979931e+16","{3146520}"
"7.65611990898116e+16","{2714100}"
"7.65611990898243e+16","{17470,47780}"
"7.656119908986379e+16","{3204840}"
"7.656119908986862e+16","{301650}"
"7.656119908989355e+16","{2948640}"
"7.656119908990451e+16","{244850}"
"7.656119908993254e+16","{285900}"
"7.656119908995642e+16","{301320}"
"7.65611990899897e+16","{3178910}"
"7.656119909009144e+16","{730}"
"7.656119909009275e+16","{2750000}"
"7.656119909010283e+16","{304390}"
"7.656119909010717e+16","{3422140}"
"7.656119909022258e+16","{3320}"
"7.656119909039152e+16","{2852770}"
"7.656119909043338e+16","{2996040}"
"7.656119909046694e+16","{2849080}"
"7.656119909051605e+16","{2951520}"
"7.656119909057941e+16","{281920}"
"7.656119909059382e+16","{2826800}"
"7.656119909061949e+16","{78000}"
"7.65611990906346e+16","{3191050}"
"7.656119909063509e+16","{322330}"
"7.656119909066968e+16","{2702700}"
"7.656119909082379e+16","{292000}"
"7.656119909091544e+16","{2788520}"
"7.656119909092675e+16","{3417500}"
"7.65611990909318e+16","{285310}"
"7.65611990910129e+16","{306020}"
"7.656119909103538e+16","{3590}"
"7.656119909103739e+16","{2880480}"
"7.656119909106618e+16","{293860}"
"7.656119909113032e+16","{7600}"
"7.656119909113374e+16","{3059070}"
"7.656119909114078e+16","{2776780}"
"7.65611990911756e+16","{319230}"
"7.656119909123072e+16","{3830}"
"7.656119909129808e+16","{2793710}"
"7.656119909132992e+16","{12900}"
"7.656119909135066e+16","{1250}"
"7.656119909138864e+16","{2904000}"
"7.656119909141371e+16","{65540}"
"7.656119909145264e+16","{40700}"
"7.656119909147642e+16","{307950}"
"7.65611990915114e+16","{3590}"
"7.656119909155512e+16","{296910}"
"7.656119909157613e+16","{3011030}"
"7.65611990916109e+16","{2280}"
"7.656119909163499e+16","{47780}"
"7.656119909164296e+16","{108710}"
"7.656119909166075e+16","{2695940}"
"7.656119909169314e+16","{3126330}"
"7.656119909172488e+16","{313810}"
"7.656119909185085e+16","{2788520}"
"7.656119909185382e+16","{3146520}"
"7.656119909185454e+16","{3480}"
"7.656119909200714e+16","{3070070}"
"7.656119909200826e+16","{2904000}"
"7.656119909202245e+16","{2693060}"
"7.656119909203886e+16","{2739630}"
"7.656119909204443e+16","{319510}"
"7.656119909207285e+16","{3325290}"
"7.656119909210202e+16","{31920}"
"7.656119909211253e+16","{251570}"
"7.656119909211392e+16","{3108510}"
"7.656119909216704e+16","{3373960}"
"7.656119909219546e+16","{3244210}"
"7.65611990922124e+16","{3178350}"
"7.656119909228152e+16","{1250}"
"7.656119909229971e+16","{3146520}"
"7.65611990923067e+16","{204450}"
"7.656119909231528e+16","{321360}"
"7.656119909232062e+16","{2920570}"
"7.656119909237277e+16","{2933910}"
"7.656119909237461e+16","{204100}"
"7.65611990924834e+16","{204360}"
"7.656119909270422e+16","{3011030}"
"7.65611990927466e+16","{3150440}"
"7.656119909274722e+16","{3020}"
"7.65611990927628e+16","{289070}"
"7.656119909283419e+16","{34190}"
"7.656119909285856e+16","{2963880}"
"7.656119909286083e+16","{3365000}"
"7.656119909288933e+16","{2706170}"
"7.656119909298635e+16","{3146520}"
"7.656119909299845e+16","{47780}"
"7.656119909300434e+16","{304430,2904890}"
"7.65611990930082e+16","{2704460}"
"7.656119909305034e+16","{3217970}"
"7.65611990930846e+16","{40700}"
"7.65611990930905e+16","{337320}"
"7.656119909311774e+16","{303310}"
"7.656119909313214e+16","{2693460,3345820}"
"7.656119909313629e+16","{296730,321920}"
"7.65611990931389e+16","{250900}"
"7.656119909318066e+16","{327030}"
"7.656119909318605e+16","{3259470}"
"7.6561199093311e+16","{273590}"
"7.656119909331675e+16","{2687610}"
"7.65611990933578e+16","{328430}"
"7.656119909339552e+16","{2693460}"
"7.656119909346886e+16","{261550}"
"7.65611990935154e+16","{3259470}"
"7.656119909355262e+16","{346110}"
"7.656119909355443e+16","{3830}"
"7.656119909356566e+16","{3480}"
"7.656119909361544e+16","{3590}"
"7.656119909363907e+16","{2849680}"
"7.656119909364989e+16","{3059070}"
"7.656119909365419e+16","{2904000}"
"7.656119909367624e+16","{310080}"
"7.656119909369178e+16","{2829240}"
"7.656119909370728e+16","{326460}"
"7.656119909371091e+16","{113200}"
"7.656119909374226e+16","{304430}"
"7.65611990937655e+16","{2990}"
"7.65611990937745e+16","{2967320,3267360}"
"7.656119909380677e+16","{225160,324800}"
"7.656119909380939e+16","{13600}"
"7.656119909385389e+16","{2818480}"
"7.656119909389115e+16","{3263320}"
"7.656119909390437e+16","{2880730}"
"7.656119909396512e+16","{346060}"
"7.656119909398278e+16","{238460}"
"7.656119909402906e+16","{304390}"
"7.656119909405432e+16","{2789130}"
"7.656119909419707e+16","{2706170}"
"7.656119909428522e+16","{274170}"
"7.656119909428704e+16","{289840}"
"7.656119909429338e+16","{252610}"
"7.656119909432477e+16","{286690}"
"7.656119909434918e+16","{2826180}"
"7.656119909443034e+16","{2703850}"
"7.656119909443912e+16","{2722740}"
"7.656119909456136e+16","{2997110}"
"7.656119909467275e+16","{2834600}"
"7.656119909469949e+16","{293760}"
"7.656119909475354e+16","{2830330}"
"7.65611990948192e+16","{284160}"
"7.65611990948354e+16","{329130}"
"7.656119909485491e+16","{305620}"
"7.65611990948942e+16","{3149960}"
"7.656119909490488e+16","{3305430}"
"7.65611990949649e+16","{3322780}"
"7.656119909497734e+16","{6060}"
"7.656119909497994e+16","{70600,327030}"
"7.656119909508805e+16","{3191960}"
"7.656119909510986e+16","{2726450}"
"7.656119909512438e+16","{40990}"
"7.656119909516451e+16","{304410}"
"7.656119909522282e+16","{2820100}"
"7.656119909524312e+16","{3145640}"
"7.656119909527576e+16","{2754380}"
"7.656119909528523e+16","{3011030}"
"7.656119909549694e+16","{3059070}"
"7.656119909556277e+16","{274520}"
"7.656119909558768e+16","{2928520}"
"7.656119909562286e+16","{2878890}"
"7.65611990956311e+16","{65540}"
"7.6561199095632e+16","{337320}"
"7.656119909571861e+16","{3294230}"
"7.656119909576968e+16","{2600}"
"7.656119909581054e+16","{2840190}"
"7.6561199095812e+16","{349040}"
"7.65611990958662e+16","{105600}"
"7.656119909595578e+16","{330020}"
"7.656119909601869e+16","{3278230}"
"7.65611990960251e+16","{296710}"
"7.65611990960616e+16","{10680}"
"7.65611990961068e+16","{289650}"
"7.656119909622568e+16","{246900}"
"7.656119909627478e+16","{47780}"
"7.656119909634706e+16","{2976900}"
"7.656119909635576e+16","{2920570}"
"7.65611990963966e+16","{24200}"
"7.656119909641709e+16","{250900}"
"7.65611990964715e+16","{4500,41700,107410}"
"7.656119909656226e+16","{2882350}"
"7.656119909659122e+16","{2708280}"
"7.656119909661592e+16","{22100}"
"7.65611990966969e+16","{2951770}"
"7.656119909670549e+16","{252610}"
"7.656119909680997e+16","{3440360}"
"7.656119909686021e+16","{3373960}"
"7.656119909686942e+16","{276300}"
"7.65611990969071e+16","{2810780}"
"7.656119909701251e+16","{3590}"
"7.656119909707256e+16","{22600}"
"7.656119909712782e+16","{3122170}"
"7.656119909716133e+16","{3361470}"
"7.65611990971925e+16","{346110}"
"7.656119909721898e+16","{3386800}"
"7.65611990972344e+16","{291860}"
"7.65611990972791e+16","{238460}"
"7.656119909736832e+16","{2902580}"
"7.656119909739074e+16","{2695940}"
"7.656119909739882e+16","{2729480}"
"7.65611990974083e+16","{277430,324570}"
"7.656119909745405e+16","{3279160}"
"7.656119909750312e+16","{2708450}"
"7.656119909753974e+16","{3193830}"
"7.656119909761731e+16","{201270}"
"7.656119909769386e+16","{3292260}"
"7.656119909769486e+16","{2620,2630}"
"7.65611990977481e+16","{6120}"
"7.65611990977554e+16","{3190950}"
"7.656119909781917e+16","{2846290}"
"7.656119909798422e+16","{2922410}"
"7.656119909802331e+16","{331750}"
"7.656119909803003e+16","{274170}"
"7.656119909806574e+16","{274520}"
"7.656119909807872e+16","{311690}"
"7.656119909809342e+16","{2824660}"
"7.656119909814189e+16","{3382070}"
"7.656119909823093e+16","{3295890}"
"7.656119909832976e+16","{3200460}"
"7.656119909833622e+16","{332800}"
"7.656119909844306e+16","{238460}"
"7.656119909864446e+16","{55040}"
"7.656119909872392e+16","{2815470}"
"7.656119909880045e+16","{349040}"
"7.656119909880093e+16","{3217970}"
"7.656119909880699e+16","{3359320}"
"7.656119909880965e+16","{203560}"
"7.656119909881968e+16","{2701670}"
"7.656119909884557e+16","{2855510}"
"7.656119909884842e+16","{3920}"
"7.65611990989728e+16","{304390}"
"7.656119909899534e+16","{3170540}"
"7.656119909907069e+16","{2826180}"
"7.656119909909259e+16","{3291690}"
"7.65611990991767e+16","{3126330}"
"7.656119909923243e+16","{3048280}"
"7.656119909925542e+16","{2887660,3145860,3390250,3397580}"
"7.656119909925997e+16","{289650}"
"7.656119909932573e+16","{2754380}"
"7.656119909937818e+16","{2835570}"
"7.65611990993909e+16","{3590}"
"7.656119909939856e+16","{342910}"
"7.656119909949717e+16","{2803130}"
"7.65611990995408e+16","{3384180}"
"7.656119909956514e+16","{3590}"
"7.656119909957098e+16","{10680}"
"7.6561199099601e+16","{3170540}"
"7.656119909963546e+16","{3590}"
"7.656119909965013e+16","{238460}"
"7.656119909966226e+16","{285920}"
"7.656119909969205e+16","{2920570}"
"7.656119909974507e+16","{3291690}"
"7.656119909985453e+16","{22000}"
"7.656119909986944e+16","{41700}"
"7.656119909988091e+16","{3445050}"
"7.656119909990242e+16","{337320}"
"7.656119909992898e+16","{2834330}"
"7.656119909993994e+16","{3059070}"
"7.656119909996522e+16","{313120}"
"7.656119910002512e+16","{339250}"
"7.656119910003338e+16","{286880}"
"7.656119910011102e+16","{2840770}"
"7.656119910011846e+16","{332800}"
"7.656119910030846e+16","{313620}"
"7.656119910034189e+16","{2976900}"
"7.656119910044491e+16","{2720950}"
"7.656119910048394e+16","{34190}"
"7.65611991004973e+16","{270880}"
"7.656119910057597e+16","{274520}"
"7.656119910068766e+16","{2878980}"
"7.656119910070704e+16","{2933080}"
"7.656119910077235e+16","{285900}"
"7.656119910080942e+16","{314010}"
"7.656119910083133e+16","{275850}"
"7.656119910084018e+16","{2814760}"
"7.656119910085054e+16","{3445050}"
"7.656119910092483e+16","{3263320}"
"7.656119910093277e+16","{341800}"
"7.656119910094533e+16","{2789130}"
"7.656119910100125e+16","{3021100}"
"7.656119910101392e+16","{313120}"
"7.656119910116307e+16","{320240}"
"7.656119910116691e+16","{333420}"
"7.656119910122957e+16","{245390}"
"7.656119910123182e+16","{3139140}"
"7.656119910126872e+16","{3259470}"
"7.65611991013069e+16","{57300}"
"7.656119910132032e+16","{2717260}"
"7.656119910132282e+16","{2933910}"
"7.656119910132406e+16","{4500}"
"7.656119910142142e+16","{336440}"
"7.656119910145504e+16","{2965660}"
"7.656119910151638e+16","{302080}"
"7.656119910156238e+16","{261550}"
"7.65611991015664e+16","{255710}"
"7.656119910157653e+16","{3320930}"
"7.656119910159531e+16","{2719200}"
"7.65611991016283e+16","{255710}"
"7.656119910166606e+16","{1670}"
"7.656119910167154e+16","{2698590}"
"7.656119910169381e+16","{2794830}"
"7.656119910172963e+16","{1520}"
"7.656119910173355e+16","{2697070,2829450,3200460,3345820,3404410,3416450,3448240}"
"7.656119910179646e+16","{18480,46500,46510}"
"7.656119910192714e+16","{2911820}"
"7.656119910222101e+16","{3021100}"
"7.656119910231234e+16","{2920570}"
"7.65611991023653e+16","{322500}"
"7.656119910244408e+16","{2846060}"
"7.656119910245754e+16","{22320}"
"7.656119910245923e+16","{2922410}"
"7.65611991024792e+16","{13600}"
"7.656119910249603e+16","{252610}"
"7.656119910262802e+16","{9480}"
"7.65611991026343e+16","{3061070}"
"7.65611991026502e+16","{3391750}"
"7.656119910265989e+16","{2960500}"
"7.65611991027565e+16","{3079970}"
"7.656119910277555e+16","{3590}"
"7.656119910277824e+16","{205100}"
"7.656119910279538e+16","{12530}"
"7.656119910280907e+16","{3072640}"
"7.65611991029246e+16","{3292260}"
"7.656119910294498e+16","{2951520}"
"7.65611991029824e+16","{2809570}"
"7.656119910300261e+16","{223850}"
"7.656119910309213e+16","{2729480}"
"7.656119910311717e+16","{2851770}"
"7.656119910328192e+16","{294100}"
"7.656119910329478e+16","{2784700}"
"7.65611991033033e+16","{294100}"
"7.656119910340163e+16","{302460}"
"7.65611991034512e+16","{3130720}"
"7.656119910360202e+16","{332570}"
"7.656119910360994e+16","{3206910}"
"7.656119910362488e+16","{2720280}"
"7.656119910366845e+16","{2718200}"
"7.65611991036926e+16","{2823920,3138140}"
"7.656119910377134e+16","{2926950}"
"7.656119910378774e+16","{238460}"
"7.656119910381789e+16","{2695940}"
"7.65611991039795e+16","{324080}"
"7.656119910398546e+16","{3380800,3505880}"
"7.65611991039926e+16","{322500}"
"7.656119910401091e+16","{3345820}"
"7.65611991040519e+16","{3359320}"
"7.656119910408171e+16","{2791060}"
"7.656119910412632e+16","{349040}"
"7.656119910414963e+16","{3170540}"
"7.65611991042028e+16","{250900}"
"7.656119910424402e+16","{2703550,2710560,2815840,2985950,3428610,3446750}"
"7.656119910427349e+16","{3295230}"
"7.656119910448526e+16","{3036080}"
"7.656119910451424e+16","{2834600}"
"7.65611991045153e+16","{2866270}"
"7.656119910453376e+16","{3282290}"
"7.656119910454518e+16","{2904000}"
"7.656119910467275e+16","{343780}"
"7.656119910472178e+16","{223850}"
"7.656119910486971e+16","{2951520}"
"7.65611991049191e+16","{2868400}"
"7.656119910492846e+16","{2849700}"
"7.656119910495594e+16","{204360}"
"7.65611991049946e+16","{3259470}"
"7.65611991050194e+16","{2698590}"
"7.656119910502328e+16","{287390}"
"7.656119910505221e+16","{2789130}"
"7.65611991051491e+16","{314520}"
"7.65611991051646e+16","{3244210}"
"7.656119910524771e+16","{3036080}"
"7.656119910538062e+16","{3225010}"
"7.656119910557221e+16","{3463470}"
"7.656119910558291e+16","{202750}"
"7.656119910558858e+16","{298110}"
"7.656119910561091e+16","{17390}"
"7.656119910566896e+16","{2796180}"
"7.656119910569378e+16","{3440240}"
"7.65611991057112e+16","{336440}"
"7.656119910581946e+16","{292000}"
"7.65611991058559e+16","{107100}"
"7.656119910588978e+16","{311040}"
"7.65611991059452e+16","{327060}"
"7.656119910602733e+16","{307640}"
"7.656119910606605e+16","{34190}"
"7.656119910607971e+16","{38090}"
"7.656119910613467e+16","{332800}"
"7.656119910618778e+16","{3035500}"
"7.656119910621786e+16","{2695490}"
"7.656119910628957e+16","{294670}"
"7.656119910634386e+16","{285920}"
"7.65611991063942e+16","{3292260}"
"7.656119910645634e+16","{204580}"
"7.656119910648086e+16","{47780}"
"7.656119910658034e+16","{2820820}"
"7.656119910669366e+16","{300620}"
"7.656119910678533e+16","{285900,2963880}"
"7.656119910678648e+16","{322190}"
"7.65611991068317e+16","{2768430}"
"7.656119910693635e+16","{2963880}"
"7.656119910693754e+16","{40990}"
"7.656119910693914e+16","{3448340}"
"7.656119910696269e+16","{200260}"
"7.656119910706334e+16","{2888470}"
"7.656119910719187e+16","{2965660}"
"7.656119910737832e+16","{205100}"
"7.656119910741712e+16","{285900}"
"7.656119910757723e+16","{2942700}"
"7.656119910758677e+16","{315210}"
"7.65611991076229e+16","{12900}"
"7.656119910775171e+16","{2824310}"
"7.656119910784283e+16","{113200}"
"7.656119910787565e+16","{304240}"
"7.65611991078941e+16","{48700}"
"7.656119910793728e+16","{2723180}"
"7.656119910799784e+16","{204360,238460,274190,312530}"
"7.656119910816198e+16","{2708450}"
"7.656119910823112e+16","{2922990}"
"7.656119910823886e+16","{283580}"
"7.656119910824765e+16","{311690}"
"7.656119910833654e+16","{2909110}"
"7.656119910864435e+16","{2835570}"
"7.656119910864877e+16","{2860450}"
"7.656119910865664e+16","{288470}"
"7.656119910869909e+16","{322330}"
"7.656119910870403e+16","{41700}"
"7.656119910873973e+16","{2933060}"
"7.656119910877182e+16","{3379650,3505820,3505840,3505880,3505910}"
"7.656119910882208e+16","{320970}"
"7.656119910889142e+16","{3079970}"
"7.656119910896074e+16","{2280,2699630}"
"7.656119910898645e+16","{2689120}"
"7.656119910899246e+16","{313120}"
"7.656119910900592e+16","{3035500}"
"7.656119910906418e+16","{345700}"
"7.656119910908264e+16","{344800}"
"7.656119910913758e+16","{280140,283410}"
"7.65611991091841e+16","{3416070}"
"7.656119910925606e+16","{335670}"
"7.656119910926555e+16","{204450}"
"7.656119910927104e+16","{3416070}"
"7.656119910929531e+16","{337320}"
"7.656119910936237e+16","{346060}"
"7.656119910939429e+16","{343140,2757520}"
"7.656119910956429e+16","{314650}"
"7.656119910958779e+16","{285310}"
"7.65611991095998e+16","{337340}"
"7.656119910961462e+16","{2826180}"
"7.65611991097641e+16","{3373490}"
"7.656119910979373e+16","{290100}"
"7.656119910979888e+16","{337340}"
"7.656119910989019e+16","{3337100}"
"7.656119910998442e+16","{2830150}"
"7.656119911014365e+16","{2919110}"
"7.656119911017858e+16","{3590}"
"7.656119911020566e+16","{107410}"
"7.656119911025565e+16","{2841750}"
"7.656119911049298e+16","{2725260}"
"7.65611991106091e+16","{3320930}"
"7.656119911063611e+16","{2925510}"
"7.656119911064894e+16","{3147190}"
"7.656119911071371e+16","{3371240}"
"7.656119911075662e+16","{204360}"
"7.656119911076515e+16","{334120}"
"7.656119911085954e+16","{2947340}"
"7.656119911089406e+16","{238460}"
"7.656119911092946e+16","{3472880}"
"7.656119911097533e+16","{312520}"
"7.65611991110398e+16","{3311740}"
"7.65611991111022e+16","{116100}"
"7.656119911116638e+16","{3263320}"
"7.656119911118683e+16","{281990}"
"7.656119911121461e+16","{331750}"
"7.656119911126269e+16","{288470}"
"7.656119911136845e+16","{3126330}"
"7.656119911144051e+16","{321360}"
"7.656119911145664e+16","{238460,3259470}"
"7.656119911147643e+16","{3480}"
"7.65611991114818e+16","{285900}"
"7.656119911154552e+16","{2879520}"
"7.65611991116177e+16","{2707610}"
"7.65611991116548e+16","{311690}"
"7.656119911166467e+16","{320040}"
"7.656119911180907e+16","{2845580}"
"7.656119911191358e+16","{200210}"
"7.656119911217291e+16","{17390}"
"7.656119911220906e+16","{3480}"
"7.656119911230507e+16","{306020}"
"7.656119911239808e+16","{329000}"
"7.656119911240203e+16","{33120}"
"7.656119911243026e+16","{2698460}"
"7.656119911252325e+16","{2827570}"
"7.656119911255003e+16","{35700}"
"7.656119911270003e+16","{3417500}"
"7.656119911272267e+16","{105600}"
"7.656119911279762e+16","{44690}"
"7.65611991128413e+16","{3021100}"
"7.656119911290115e+16","{304240}"
"7.65611991129105e+16","{3480,3590,271900,304410}"
"7.656119911295762e+16","{26900}"
"7.656119911298274e+16","{287310}"
"7.656119911298758e+16","{3218880}"
"7.656119911299098e+16","{200260}"
