steamid,app_id
76561197961455184,[1488640]
76561197961455489,[681390]
76561197961455509,[446620]
76561197961455763,[1282890]
76561197961458578,[391290]
76561197961467171,[1821340]
76561197961487305,[451340]
76561197961487527,"[553420, 1520370]"
76561197961493610,[2646460]
76561197961493762,[70500]
76561197961494531,[296930]
76561197961499048,[201270]
76561197961501049,[1304290]
76561197961501993,[1305440]
76561197961505198,[2475490]
76561197961509326,"[378110, 508820, 674210, 695110]"
76561197961513111,"[3381370, 2117370]"
76561197961519057,"[915420, 918530, 2167380]"
76561197961521131,[1021210]
76561197961521534,[1567490]
76561197961521733,"[439440, 513690]"
76561197961522486,[463860]
76561197961524497,[1910680]
76561197961525534,[509230]
76561197961527113,[507520]
76561197961527900,"[486440, 1746970, 1758640, 1792290]"
76561197961533523,[2008650]
76561197961539203,[1328350]
76561197961539281,[1911610]
76561197961539340,[1555770]
76561197961540936,[1182020]
76561197961542845,[1824080]
76561197961543480,[1586230]
76561197961543607,[1702010]
76561197961544116,[1152540]
76561197961546585,[408110]
76561197961547796,[1475000]
76561197961548409,[1511140]
76561197961550200,[462000]
76561197961551318,[1290920]
76561197961552416,[65980]
76561197961553812,[22330]
76561197961553883,"[293920, 297410, 314370, 336090, 337630, 338980, 341730, 345700, 380000, 383950, 388680, 423610, 712660, 1499710]"
76561197961557177,[1518690]
76561197961558877,[1039970]
76561197961559068,[516590]
76561197961559785,[437730]
76561197961562350,[2706210]
76561197961564917,[1336490]
76561197961567165,[356400]
76561197961574021,"[314760, 1330730]"
76561197961577743,[390610]
76561197961580091,[2366970]
76561197961585854,[627450]
76561197961586513,[415530]
76561197961592027,[604240]
76561197961596840,"[471710, 578470]"
76561197961597063,[1500320]
76561197961598753,[644870]
76561197961601473,[1334910]
76561197961602758,[1539750]
76561197961602918,[2001070]
76561197961603237,[1592280]
76561197961604219,[2318420]
76561197961604977,[1471270]
76561197961606052,"[328510, 1592170]"
76561197961607033,[340450]
76561197961612938,"[720510, 1033210, 1198050]"
76561197961614778,[2116120]
76561197961629308,[1540360]
76561197961633679,[471710]
76561197961635953,[342350]
76561197961635996,[325880]
76561197961639209,"[274480, 408960]"
76561197961640572,[954080]
76561197961643982,[2742180]
76561197961652735,[451650]
76561197961655579,[1939930]
76561197961656014,[427520]
76561197961661335,[2026820]
76561197961663762,[252190]
76561197961675191,"[439260, 462000]"
76561197961677088,[2213190]
76561197961678420,[1289340]
76561197961681152,[2785280]
76561197961682489,[948960]
76561197961684605,[1138960]
76561197961690753,"[438460, 616000]"
76561197961691786,[454900]
76561197961692031,[595010]
76561197961693879,[2057070]
76561197961694311,[274960]
76561197961696268,[923710]
76561197961696971,[325160]
76561197961697169,[1436700]
76561197961697587,[672920]
76561197961698006,[1637400]
76561197961698242,[439370]
76561197961699104,[408960]
76561197961699146,[710920]
76561197961700947,"[2731590, 2881430]"
76561197961701979,[1250]
76561197961706078,[1021210]
76561197961712382,[4470]
76561197961712586,[658760]
76561197961718482,[467380]
76561197961718851,[2003990]
76561197961722687,[1466230]
76561197961726959,[603190]
76561197961727012,[1229240]
76561197961728415,[1271110]
76561197961731704,[6270]
76561197961731906,[385360]
76561197961734538,"[284140, 340270, 443850, 461890, 600660, 612740, 695050, 698770, 1043690, 1176460, 1298280, 1349640, 2064230]"
76561197961734842,[1435480]
76561197961741064,[2840190]
76561197961741285,[433850]
76561197961742567,[611230]
76561197961742569,[654400]
76561197961744176,"[325320, 352580, 489110]"
76561197961748565,"[3273990, 2123640]"
76561197961751678,[1361210]
76561197961755905,[395760]
76561197961756008,[3147430]
76561197961756163,[230190]
76561197961757879,[1306790]
76561197961759358,[689620]
76561197961763566,[2181140]
76561197961765562,[602080]
76561197961766704,[991240]
76561197961768818,"[334980, 393550, 657700, 1316700, 2114350]"
76561197961769505,[1361320]
76561197961771831,[1042160]
76561197961772589,[722330]
76561197961774857,[386740]
76561197961776233,[1257620]
76561197961778750,[402560]
76561197961794296,[945580]
76561197961796167,[1239080]
76561197961796241,[1422220]
76561197961800508,[1945980]
76561197961802807,[1977170]
76561197961803068,[1255680]
76561197961806104,[467380]
76561197961810296,[1043810]
76561197961810441,[418150]
76561197961818098,[55100]
76561197961824436,[44100]
76561197961830326,[57690]
76561197961830939,[219990]
76561197961838095,[2878980]
76561197961838462,[1585180]
76561197961840473,[1975370]
76561197961846452,[374570]
76561197961848810,[425070]
76561197961850530,[355490]
76561197961851926,[443020]
76561197961852836,[322900]
76561197961852910,"[408960, 1522710]"
76561197961853857,[1380830]
76561197961856828,[1015080]
76561197961857994,"[438320, 516520]"
76561197961858381,[2168680]
76561197961863494,[395760]
76561197961874784,[471710]
76561197961875012,[1203620]
76561197961878624,[705500]
76561197961878762,[459130]
76561197961878855,[1169040]
76561197961885625,[274520]
76561197961889763,[338830]
76561197961893330,[2473480]
76561197961894562,[2420660]
76561197961896707,[2383920]
76561197961905130,[352700]
76561197961907369,[1062810]
76561197961908404,[402340]
76561197961914427,[439260]
76561197961917435,[1888130]
76561197961917740,[1175800]
76561197961926886,[3322740]
76561197961928118,"[1112620, 1257890]"
76561197961929858,[27200]
76561197961932860,[2223840]
76561197961934321,[2183900]
76561197961935192,[1185960]
76561197961937517,[2062210]
76561197961938816,[336030]
76561197961939437,[356380]
76561197961941089,[310110]
76561197961946295,[2695490]
76561197961946572,[1288320]
76561197961949171,[1828640]
76561197961951106,"[46520, 340270, 341730, 359810, 394870, 399040, 708190]"
76561197961952338,[2976900]
76561197961957592,[1248420]
76561197961959063,[371970]
76561197961963687,[943950]
76561197961966509,[279920]
76561197961969805,[201420]
76561197961972041,[1332010]
76561197961972204,[2855990]
76561197961972431,[111100]
76561197961972443,[282590]
76561197961974759,[594570]
76561197961974865,[514990]
76561197961976516,[1134370]
76561197961978307,[597180]
76561197961978578,[834170]
76561197961981054,[704360]
76561197961986796,[439370]
76561197961988629,[1244090]
76561197961991544,[429830]
76561197961991908,[2300320]
76561197961994962,"[443450, 449140]"
76561197961994998,[503340]
76561197961996784,"[336440, 1023550, 1285040]"
76561197961998699,[1423060]
76561197961999943,[425070]
76561197962001399,"[526870, 2222540]"
76561197962014514,[347290]
76561197962014722,"[779340, 985890]"
76561197962017305,[348400]
76561197962017353,[310110]
76561197962017563,[35310]
76561197962018843,[2826890]
76561197962019479,[3107230]
76561197962020326,[1431840]
76561197962021479,[2168680]
76561197962022364,[701540]
76561197962025331,[1835510]
76561197962026567,[1548800]
76561197962027312,[1012110]
76561197962027605,[516570]
76561197962027782,[391270]
76561197962028950,[3182420]
76561197962030479,[438460]
76561197962034168,[1834110]
76561197962035206,[566670]
76561197962036470,[1488200]
76561197962037947,[2074530]
76561197962040738,[3294930]
76561197962041588,"[433600, 744750, 1000860]"
76561197962044075,[204100]
76561197962044931,[727290]
76561197962045179,"[1343750, 1468040, 2101630, 2207060, 2207120]"
76561197962045409,[319740]
76561197962046767,[694760]
76561197962048913,[316790]
76561197962050874,[521800]
76561197962053931,[457140]
76561197962054695,[724510]
76561197962056246,[730]
76561197962056842,[1144130]
76561197962057811,[1322600]
76561197962065087,[2750000]
76561197962066871,[494840]
76561197962067037,"[664240, 731310]"
76561197962068334,[986670]
76561197962069508,[279070]
76561197962073652,[2128270]
76561197962076091,[19200]
76561197962076247,"[375180, 916050]"
76561197962077460,"[2064700, 2504400]"
76561197962079393,[386930]
76561197962082784,"[2869510, 274480, 351330, 378070, 407380, 419020, 455200, 516430, 958740]"
76561197962091270,[17740]
76561197962092492,[636460]
76561197962092557,"[204100, 411300, 1551540]"
76561197962092608,[1135060]
76561197962093149,[313130]
76561197962095349,[1388280]
76561197962096966,[1490850]
76561197962097507,[1604030]
76561197962097907,[334920]
76561197962100181,[2514470]
76561197962103250,[328000]
76561197962110453,[1750770]
76561197962112143,[334140]
76561197962117757,[667690]
76561197962122402,[647960]
76561197962123575,[341730]
76561197962124359,[1938290]
76561197962125207,[471710]
76561197962125532,[898580]
76561197962126114,[310110]
76561197962130634,[707450]
76561197962135038,[35800]
76561197962136607,[436490]
76561197962138554,[4230]
76561197962139320,[552520]
76561197962140643,[361350]
76561197962141544,"[2696420, 946660, 1361750]"
76561197962141548,[454190]
76561197962145440,[762180]
76561197962150062,[1442840]
76561197962151561,"[451600, 1449070, 1589570, 1883260, 2253930]"
76561197962151658,[1752500]
76561197962152617,[58550]
76561197962156536,[513690]
76561197962159558,[250900]
76561197962161095,[1502080]
76561197962162989,[8970]
76561197962163121,[2118420]
76561197962165418,"[734920, 1173820]"
76561197962166589,[1729140]
76561197962167153,"[1134150, 1724630]"
76561197962174252,"[380990, 644370]"
76561197962183731,[12430]
76561197962184518,"[12900, 2400160]"
76561197962188687,[312670]
76561197962194053,[2128270]
76561197962207556,[1824080]
76561197962207750,"[316810, 762180, 1237490]"
76561197962208308,[1309710]
76561197962208709,[1188930]
76561197962210941,[2917430]
76561197962211100,[654430]
76561197962211470,[1981370]
76561197962214787,[443880]
76561197962216859,[2513280]
76561197962222198,[1359090]
76561197962229185,[1173820]
76561197962229917,[285190]
76561197962230868,[1253390]
76561197962233910,[2067920]
76561197962234020,[608670]
76561197962239063,[1462040]
76561197962241316,[1194670]
76561197962241451,[2958790]
76561197962242074,"[363680, 1347760]"
76561197962242093,[460990]
76561197962244025,[22320]
76561197962248161,[1432050]
76561197962252880,[701810]
76561197962254098,[921570]
76561197962254371,[1292410]
76561197962277317,[356580]
76561197962284980,[19200]
76561197962285830,[1422750]
76561197962286643,[815370]
76561197962287503,[2506020]
76561197962290587,[3047070]
76561197962292728,"[401820, 433600]"
76561197962295866,[507520]
76561197962296785,[2073250]
76561197962297732,[29160]
76561197962301472,[1539750]
76561197962305794,[926820]
76561197962310441,[271570]
76561197962311759,[1137020]
76561197962315927,[436520]
76561197962319175,[365300]
76561197962324014,[344410]
76561197962325201,[593490]
76561197962326303,[510840]
76561197962329504,[434020]
76561197962333952,"[676930, 1424330]"
76561197962337132,[1390350]
76561197962338970,[1556790]
76561197962341375,[995140]
76561197962341931,[12590]
76561197962345967,[302590]
76561197962346815,[744600]
76561197962347809,[953490]
76561197962348121,[567010]
76561197962348172,[50000]
76561197962351629,[2438680]
76561197962351919,[431230]
76561197962352018,[593490]
76561197962358897,"[3066360, 1911530]"
76561197962365480,[205100]
76561197962368462,[1947060]
76561197962372799,[1144090]
76561197962373060,[588180]
76561197962376692,[2104750]
76561197962377716,[485680]
76561197962378836,[2273430]
76561197962381302,[1316680]
76561197962381601,[402560]
76561197962383129,[1272320]
76561197962386617,[2317640]
76561197962388092,[49320]
76561197962391315,[364250]
76561197962395004,[2356780]
76561197962400756,[1148760]
76561197962401200,[382350]
76561197962402348,[677330]
76561197962403800,[1239950]
76561197962404358,[560130]
76561197962405793,"[924750, 1216050, 1234120, 1479540, 1987160, 2170520, 2436410, 2440890]"
76561197962412270,[1182530]
76561197962414088,[433600]
76561197962417401,[457010]
76561197962422164,[2494860]
76561197962425924,[1313140]
76561197962439034,[1566200]
76561197962439237,[614890]
76561197962441346,[334210]
76561197962452571,[346090]
76561197962452668,[320310]
76561197962454469,[1343750]
76561197962461859,[2060580]
76561197962469864,[611500]
76561197962473519,"[339400, 655270, 698770, 1233690]"
76561197962475008,[314560]
76561197962476041,[1017180]
76561197962476155,[431230]
76561197962478819,"[721740, 1165400]"
76561197962483489,[421790]
76561197962484686,[342350]
76561197962489400,[200170]
76561197962489539,[1181570]
76561197962491667,[2175790]
76561197962492307,[560130]
76561197962497376,[9420]
76561197962500440,"[589640, 2062750]"
76561197962504398,[2248130]
76561197962506421,[677910]
76561197962507329,[1334330]
76561197962512944,[1418020]
76561197962513331,[337960]
76561197962514811,[642770]
76561197962520101,[601930]
76561197962521336,[2062100]
76561197962522190,[438300]
76561197962528544,[1868140]
76561197962534900,"[1158160, 1885110]"
76561197962535997,[603190]
76561197962538899,[573100]
76561197962540727,[372690]
76561197962543411,"[411300, 677120]"
76561197962544925,[1248570]
76561197962550502,[597150]
76561197962551321,[334210]
76561197962554783,"[305760, 463160]"
76561197962556029,[362810]
76561197962561352,[710220]
76561197962561784,[425670]
76561197962561838,[477900]
76561197962563067,[330470]
76561197962571313,[1298280]
76561197962572001,[1137810]
76561197962575261,[2667120]
76561197962578932,[1040200]
76561197962581334,[2478970]
76561197962583974,[1897320]
76561197962584064,"[461560, 467360]"
76561197962585786,"[510520, 1345470, 1554080, 1810410]"
76561197962586725,[437100]
76561197962592062,[1139870]
76561197962598113,[393330]
76561197962599001,"[295870, 351230, 355140, 385100]"
76561197962601108,[372800]
76561197962605182,[1129330]
76561197962606575,[290970]
76561197962608714,[294100]
76561197962613591,"[2064700, 2084460, 2504400]"
76561197962621528,"[321330, 1334610]"
76561197962625038,"[1133790, 1500180]"
76561197962627903,[438460]
76561197962628184,[483950]
76561197962631068,[382260]
76561197962639281,[1505840]
76561197962640564,[1685940]
76561197962641574,[1347030]
76561197962650294,[1773560]
76561197962651623,[1519880]
76561197962654556,[1986990]
76561197962662310,[3156770]
76561197962665730,[446620]
76561197962678553,[1165450]
76561197962678968,[255710]
76561197962682550,[2527500]
76561197962685833,[439370]
76561197962692690,[2098390]
76561197962693591,[302590]
76561197962697401,[1585180]
76561197962697499,[1332720]
76561197962697630,[1216050]
76561197962699971,[1291860]
76561197962701571,[522300]
76561197962710925,[517670]
76561197962722304,[952250]
76561197962725189,[1239080]
76561197962727348,[9880]
76561197962728969,[2742180]
76561197962740761,[987770]
76561197962746801,[3167550]
76561197962751283,[523610]
76561197962752731,"[435140, 449520, 1948140]"
76561197962753323,[365670]
76561197962754976,"[606940, 1204370]"
76561197962767077,[1044720]
76561197962771889,[1971650]
76561197962772625,[494580]
76561197962774608,[713010]
76561197962795728,[480690]
76561197962797519,[2684650]
76561197962804135,[718370]
76561197962805059,[38210]
76561197962806112,[1519050]
76561197962809475,[941490]
76561197962809653,[2050210]
76561197962810553,[396060]
76561197962813955,[1219420]
76561197962814749,[422610]
76561197962817212,[34920]
76561197962820885,"[19200, 1370850]"
76561197962822175,[1442840]
